person_id,person_name,person_name_cn,year,city,country,place_raw,domain,sources,contribution
dario-amodei,Dario Amodei,达里奥·阿莫迪,1993,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,1994,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,1995,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,1996,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,1997,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,1998,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,1999,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2000,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2001,Pasadena,US,"Pasadena, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2002,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2003,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2004,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2005,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2006,Princeton,US,"Princeton, NJ, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2007,Princeton,US,"Princeton, NJ, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2008,Princeton,US,"Princeton, NJ, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2009,Princeton,US,"Princeton, NJ, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2010,Princeton,US,"Princeton, NJ, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2011,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2012,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2013,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2014,Sunnyvale,US,"Sunnyvale, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2015,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2016,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2017,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2018,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2019,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2020,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2021,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2022,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2023,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2024,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2025,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
dario-amodei,Dario Amodei,达里奥·阿莫迪,2026,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把“安全与可控性”当成一等公民：推动用一套更明确的规则去约束模型行为，并把它产品化。
david-silver,David Silver,大卫·西尔弗,1976,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1977,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1978,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1979,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1980,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1981,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1982,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1983,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1984,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1985,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1986,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1987,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1988,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1989,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1990,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1991,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1992,Hannam,UK,"Hannam, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1993,Cambridge,UK,"Cambridge, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1994,Cambridge,UK,"Cambridge, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1995,Cambridge,UK,"Cambridge, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1996,Cambridge,UK,"Cambridge, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1997,Cambridge,UK,"Cambridge, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1998,London,UK,"London, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,1999,London,UK,"London, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
david-silver,David Silver,大卫·西尔弗,2000,London,UK,"London, UK",工业,native,AlphaGo 把“深度学习 + 强化学习”做成世界级展示：在复杂策略决策上超过顶尖人类，改变了公众与行业预期。
